0.004453,0.019455
0.121289,0.020183
0.150736,0.005275
0.167896,0.014601
0.191132,0.012487
0.214462,0.021807
0.229723,0.037586
0.247318,0.059076
0.257349,0.080797
0.270206,0.095737
0.286917,0.115226
0.300439,0.129468
0.311111,0.157772
0.332026,0.194678
0.363071,0.256341
0.390054,0.322831
0.408885,0.386021
0.428220,0.459362
0.438316,0.536986
0.444707,0.613837
0.442579,0.718275
0.437757,0.821544
0.431270,0.922230
0.423534,1.025778
0.419068,1.128200
0.412290,1.226746
0.397915,1.329875
0.378800,1.432118
0.362545,1.533577
0.347379,1.638416
0.320812,1.737369
0.291649,1.842680
0.262132,1.945299
0.235003,2.047761
0.211913,2.152624
0.187991,2.255755
0.161901,2.354139
0.142243,2.459747
0.131730,2.516059
0.133758,2.561713
0.136897,2.607598
0.143680,2.654536
0.168430,2.753870
0.188437,2.854579
0.209618,2.952793
0.233714,3.050923
0.264598,3.152321
0.301925,3.248738
0.342415,3.350219
0.379671,3.453156
0.412577,3.553994
0.439154,3.642510
0.450831,3.666516
0.456870,3.683283
0.465171,3.696602
0.474387,3.708186
0.487694,3.720269
0.505819,3.731063
0.517535,3.740738
0.528887,3.746494
0.541696,3.751556
0.560538,3.757467
0.578873,3.762302
0.592265,3.763952
0.602690,3.765701
0.615146,3.766192
0.625558,3.766875
0.626300,3.765722
0.630326,3.765006
0.638092,3.760729
0.642247,3.752682
0.652152,3.745005
0.661990,3.736984
0.673217,3.729638
0.674778,3.725275
0.678754,3.720683
0.678024,3.718348
0.676565,3.715846
0.678150,3.711715
0.672680,3.703747
0.671965,3.698315
0.670571,3.689192
0.670894,3.680568
0.669539,3.672475
0.668779,3.663763
0.669620,3.657440
0.666713,3.648657
0.663073,3.638185
0.656068,3.624942
0.646782,3.608687
0.635373,3.592391
0.622066,3.578422
0.610492,3.565012
0.594428,3.549591
0.579575,3.533898
0.566813,3.515537
0.556087,3.498927
0.548292,3.479990
0.543253,3.462114
0.538029,3.445733
0.535277,3.428933
0.535636,3.410977
0.537530,3.392224
0.538422,3.369508
0.550411,3.308442
0.561797,3.266488
0.574991,3.228818
0.592765,3.193780
0.643710,3.094511
0.698710,2.994930
0.739812,2.930096
0.777838,2.881222
0.819217,2.832310
0.855239,2.797201
0.888773,2.769077
0.931082,2.739964
0.982823,2.707706
1.032724,2.684937
1.080271,2.669507
1.123788,2.656597
1.169307,2.649020
1.244613,2.642614
1.302553,2.642977
1.338058,2.645875
1.439065,2.657876
1.542675,2.664970
1.645050,2.672775
1.745451,2.684322
1.845930,2.698032
1.934767,2.717535
1.975421,2.729268
1.995783,2.735121
2.017938,2.738587
2.038199,2.739144
2.056366,2.739831
2.076816,2.739903
2.140680,2.727695
2.241740,2.705450
2.341806,2.676515
2.379596,2.667289
2.414359,2.663880
2.442307,2.659414
2.470795,2.660091
2.498861,2.663531
2.527773,2.670278
2.552068,2.676993
2.577151,2.688057
2.602768,2.702175
2.625105,2.716142
2.647418,2.733835
2.667326,2.752103
2.684877,2.772891
2.706847,2.801042
2.727005,2.830447
2.743551,2.859335
2.756088,2.886620
2.765069,2.913457
2.771541,2.941979
2.775298,2.969617
2.785623,3.070040
2.790538,3.122314
2.788801,3.150946
2.789122,3.183712
2.782253,3.227116
2.771368,3.283529
2.757774,3.383962
2.746233,3.452015
2.740786,3.475365
2.732034,3.492233
2.726963,3.506146
2.712222,3.535439
2.709992,3.553032
2.706184,3.572202
2.701831,3.590751
2.698855,3.608291
2.697705,3.627126
2.699344,3.643763
2.701698,3.663157
2.708013,3.677023
2.717612,3.691223
2.726571,3.706024
2.739676,3.723213
2.751547,3.736806
2.766285,3.749844
2.778494,3.761910
2.790460,3.773404
2.805673,3.783394
2.822953,3.791331
2.841413,3.798349
2.859102,3.803924
2.880376,3.807011
2.898679,3.808940
2.917797,3.809750
2.937585,3.809260
2.956552,3.806995
2.970362,3.803068
2.988018,3.796339
3.003023,3.789178
3.018502,3.781571
3.038700,3.770544
3.053358,3.759197
3.065775,3.748596
3.083158,3.732770
3.098128,3.718128
3.104695,3.703844
3.117429,3.687321
3.127137,3.670918
3.130975,3.655628
3.135213,3.640867
3.140372,3.622622
3.141746,3.604825
3.141745,3.582222
3.139951,3.549635
3.133431,3.506676
3.120155,3.407184
3.110347,3.307297
3.109127,3.206047
3.109777,3.100467
3.096080,2.997812
3.082524,2.897205
3.071278,2.792543
3.065308,2.687510
