71 -0.948256 -1.11725 -0.829213 0.35 1.65775 0.0268923 0.35
72 -0.946976 -1.11863 -0.820298 0.35 1.6541 0.0272764 0.35
73 -0.945682 -1.12001 -0.811394 0.35 1.65045 0.02766 0.35
74 -0.944374 -1.12137 -0.8025 0.35 1.64682 0.0280432 0.35
75 -0.943054 -1.12273 -0.793617 0.35 1.6432 0.0284259 0.35
76 -0.941719 -1.12407 -0.784744 0.35 1.63959 0.0288082 0.35
77 -0.940372 -1.12541 -0.775882 0.35 1.63599 0.0291901 0.35
78 -0.939011 -1.12673 -0.76703 0.35 1.6324 0.0295715 0.35
79 -0.937638 -1.12804 -0.758189 0.35 1.62883 0.0299525 0.35
80 -0.936251 -1.12934 -0.749358 0.35 1.62526 0.0303331 0.35
81 -0.934852 -1.13063 -0.740538 0.35 1.62171 0.0307133 0.35
82 -0.93344 -1.13191 -0.731729 0.35 1.61816 0.0310931 0.35
83 -0.932015 -1.13318 -0.72293 0.35 1.61463 0.0314726 0.35
84 -0.930578 -1.13444 -0.714141 0.35 1.61111 0.0318516 0.35
85 -0.929128 -1.13568 -0.705363 0.35 1.6076 0.0322304 0.35
86 -0.927666 -1.13692 -0.696595 0.35 1.60409 0.0326087 0.35
87 -0.926192 -1.13814 -0.687838 0.35 1.6006 0.0329867 0.35
88 -0.924706 -1.13935 -0.679091 0.35 1.59712 0.0333644 0.35
89 -0.923207 -1.14055 -0.670355 0.35 1.59365 0.0337418 0.35
90 -0.921697 -1.14173 -0.661629 0.35 1.59018 0.0341189 0.35
91 -0.920175 -1.14291 -0.652913 0.35 1.58673 0.0344956 0.35
92 -0.918642 -1.14407 -0.644208 0.35 1.58329 0.0348721 0.35
93 -0.917096 -1.14522 -0.635513 0.35 1.57985 0.0352483 0.35
94 -0.91554 -1.14636 -0.626829 0.35 1.57643 0.0356242 0.35
95 -0.913972 -1.14748 -0.618155 0.35 1.57301 0.0359999 0.35
96 -0.912393 -1.1486 -0.609491 0.35 1.5696 0.0363753 0.35
97 -0.910802 -1.1497 -0.600838 0.35 1.56621 0.0367505 0.35
98 -0.909201 -1.15079 -0.592195 0.35 1.56282 0.0371255 0.35
99 -0.907589 -1.15186 -0.583562 0.35 1.55943 0.0375002 0.35
100 -0.905966 -1.15292 -0.57494 0.35 1.55606 0.0378748 0.35
101 -0.904332 -1.15397 -0.566328 0.35 1.5527 0.0382491 0.35
102 -0.902688 -1.15501 -0.557726 0.35 1.54934 0.0386233 0.35
103 -0.901033 -1.15603 -0.549135 0.35 1.54599 0.0389973 0.35
104 -0.899368 -1.15704 -0.540554 0.35 1.54265 0.0393711 0.35
105 -0.897693 -1.15803 -0.531984 0.35 1.53932 0.0397448 0.35
106 -0.896008 -1.15901 -0.523423 0.35 1.53599 0.0401184 0.35
107 -0.894313 -1.15998 -0.514873 0.35 1.53267 0.0404918 0.35
108 -0.892608 -1.16094 -0.506334 0.35 1.52936 0.0408652 0.35
109 -0.890893 -1.16188 -0.497805 0.35 1.52606 0.0412384 0.35
110 -0.889168 -1.16281 -0.489285 0.35 1.52276 0.0416115 0.35
111 -0.887435 -1.16372 -0.480777 0.35 1.51947 0.0419846 0.35
112 -0.885691 -1.16462 -0.472278 0.35 1.51619 0.0423576 0.35
113 -0.883939 -1.16551 -0.46379 0.35 1.51291 0.0427306 0.35
114 -0.882177 -1.16638 -0.455312 0.35 1.50964 0.0431035 0.35
115 -0.880407 -1.16724 -0.446845 0.35 1.50638 0.0434764 0.35
116 -0.878627 -1.16808 -0.438388 0.35 1.50312 0.0438493 0.35
117 -0.876839 -1.16891 -0.429941 0.35 1.49987 0.0442221 0.35
118 -0.875042 -1.16972 -0.421504 0.35 1.49663 0.044595 0.35
119 -0.873237 -1.17052 -0.413078 0.35 1.49339 0.044968 0.35
120 -0.871423 -1.17131 -0.404662 0.35 1.49016 0.0453409 0.35
121 -0.869601 -1.17208 -0.396256 0.35 1.48693 0.0457139 0.35
122 -0.867771 -1.17284 -0.387861 0.35 1.48371 0.046087 0.35
123 -0.865933 -1.17358 -0.379476 0.35 1.48049 0.0464602 0.35
124 -0.864086 -1.17431 -0.371101 0.35 1.47728 0.0468335 0.35
125 -0.862233 -1.17502 -0.362737 0.35 1.47407 0.0472068 0.35
126 -0.860371 -1.17572 -0.354382 0.35 1.47087 0.0475803 0.35
127 -0.858502 -1.1764 -0.346039 0.35 1.46767 0.0479539 0.35
128 -0.856626 -1.17707 -0.337705 0.35 1.46448 0.0483277 0.35
129 -0.854742 -1.17772 -0.329382 0.35 1.4613 0.0487016 0.35
130 -0.852851 -1.17836 -0.321069 0.35 1.45811 0.0490758 0.35
131 -0.850954 -1.17898 -0.312767 0.35 1.45493 0.0494501 0.35
132 -0.849049 -1.17959 -0.304475 0.35 1.45176 0.0498246 0.35
133 -0.847137 -1.18018 -0.296193 0.35 1.44859 0.0501993 0.35
134 -0.845219 -1.18076 -0.287921 0.35 1.44542 0.0505743 0.35
135 -0.843295 -1.18132 -0.27966 0.35 1.44226 0.0509495 0.35
136 -0.841364 -1.18186 -0.27141 0.35 1.4391 0.051325 0.35
137 -0.839427 -1.18239 -0.263169 0.35 1.43595 0.0517008 0.35
138 -0.837483 -1.18291 -0.254939 0.35 1.4328 0.0520769 0.35
139 -0.835534 -1.18341 -0.24672 0.35 1.42965 0.0524533 0.35
140 -0.833579 -1.18389 -0.238511 0.35 1.4265 0.05283 0.35
141 -0.831618 -1.18436 -0.230312 0.35 1.42336 0.053207 0.35
142 -0.829652 -1.18481 -0.222124 0.35 1.42022 0.0535844 0.35
143 -0.82768 -1.18525 -0.213946 0.35 1.41708 0.0539622 0.35
144 -0.825702 -1.18567 -0.205778 0.35 1.41395 0.0543404 0.35
145 -0.82372 -1.18608 -0.197622 0.35 1.41082 0.054719 0.35
146 -0.821732 -1.18647 -0.189475 0.35 1.40769 0.055098 0.35
147 -0.819739 -1.18684 -0.181339 0.35 1.40456 0.0554774 0.35
148 -0.817742 -1.1872 -0.173214 0.35 1.40144 0.0558573 0.35
149 -0.81574 -1.18754 -0.165099 0.35 1.39832 0.0562377 0.35
150 -0.813733 -1.18787 -0.156994 0.35 1.3952 0.0566185 0.35
151 -0.811722 -1.18818 -0.1489 0.35 1.39208 0.0569999 0.35
152 -0.809706 -1.18847 -0.140817 0.35 1.38896 0.0573817 0.35
153 -0.807686 -1.18875 -0.132744 0.35 1.38584 0.0577642 0.35
154 -0.805662 -1.18901 -0.124682 0.35 1.38273 0.0581471 0.35
155 -0.803635 -1.18926 -0.11663 0.35 1.37961 0.0585307 0.35
156 -0.801603 -1.18949 -0.108589 0.35 1.3765 0.0589148 0.35
157 -0.799568 -1.1897 -0.100559 0.35 1.37339 0.0592995 0.35
158 -0.797529 -1.1899 -0.092539 0.35 1.37028 0.0596849 0.35
159 -0.795486 -1.19008 -0.0845299 0.35 1.36717 0.0600709 0.35
160 -0.793441 -1.19024 -0.0765315 0.35 1.36406 0.0604576 0.35
161 -0.791392 -1.19039 -0.0685438 0.35 1.36095 0.0608449 0.35
162 -0.78934 -1.19052 -0.0605668 0.35 1.35784 0.0612329 0.35
163 -0.787285 -1.19064 -0.0526005 0.35 1.35473 0.0616217 0.35
164 -0.785228 -1.19074 -0.0446451 0.35 1.35162 0.0620112 0.35
165 -0.783167 -1.19082 -0.0367003 0.35 1.34852 0.0624014 0.35
166 -0.781105 -1.19089 -0.0287664 0.35 1.34541 0.0627924 0.35
167 -0.779039 -1.19094 -0.0208433 0.35 1.3423 0.0631842 0.35
168 -0.776972 -1.19098 -0.0129311 0.35 1.33919 0.0635768 0.35
169 -0.774902 -1.191 -0.00502972 0.35 1.33608 0.0639702 0.35
170 -0.77283 -1.191 0.00286077 0.35 1.33297 0.0643644 0.35
171 -0.770756 -1.19099 0.0107403 0.35 1.32985 0.0647596 0.35
172 -0.768681 -1.19095 0.018609 0.35 1.32674 0.0651556 0.35
173 -0.766604 -1.19091 0.0264666 0.35 1.32363 0.0655525 0.35
174 -0.764525 -1.19084 0.0343133 0.35 1.32051 0.0659503 0.35
175 -0.762444 -1.19077 0.042149 0.35 1.3174 0.0663491 0.35
176 -0.760363 -1.19067 0.0499736 0.35 1.31428 0.0667488 0.35
177 -0.75828 -1.19056 0.0577871 0.35 1.31116 0.0671495 0.35
178 -0.756196 -1.19043 0.0655896 0.35 1.30804 0.0675512 0.35
179 -0.754112 -1.19028 0.0733809 0.35 1.30491 0.067954 0.35
180 -0.752026 -1.19012 0.0811611 0.35 1.30179 0.0683577 0.35
181 -0.74994 -1.18994 0.0889301 0.35 1.29866 0.0687626 0.35
182 -0.747853 -1.18975 0.0966879 0.35 1.29553 0.0691685 0.35
183 -0.745766 -1.18954 0.104434 0.35 1.29239 0.0695755 0.35
184 -0.743678 -1.18931 0.11217 0.35 1.28926 0.0699837 0.35
185 -0.74159 -1.18907 0.119894 0.35 1.28612 0.070393 0.35
186 -0.739502 -1.18881 0.127606 0.35 1.28298 0.0708034 0.35
187 -0.737415 -1.18853 0.135307 0.35 1.27984 0.0712151 0.35
188 -0.735327 -1.18824 0.142997 0.35 1.27669 0.0716279 0.35
189 -0.733239 -1.18793 0.150676 0.35 1.27354 0.072042 0.35
190 -0.731152 -1.18761 0.158343 0.35 1.27039 0.0724574 0.35
191 -0.729066 -1.18727 0.165998 0.35 1.26723 0.072874 0.35
192 -0.72698 -1.18691 0.173642 0.35 1.26407 0.0732919 0.35
193 -0.724894 -1.18653 0.181274 0.35 1.26091 0.0737111 0.35
194 -0.72281 -1.18614 0.188895 0.35 1.25774 0.0741317 0.35
195 -0.720726 -1.18574 0.196504 0.35 1.25457 0.0745536 0.35
196 -0.718644 -1.18531 0.204101 0.35 1.25139 0.074977 0.35
197 -0.716563 -1.18487 0.211687 0.35 1.24821 0.0754017 0.35
198 -0.714483 -1.18442 0.219261 0.35 1.24503 0.0758279 0.35
199 -0.712404 -1.18395 0.226823 0.35 1.24184 0.0762555 0.35
200 -0.710327 -1.18346 0.234373 0.35 1.23864 0.0766846 0.35
201 -0.708252 -1.18296 0.241911 0.35 1.23545 0.0771152 0.35
202 -0.706179 -1.18244 0.249437 0.35 1.23224 0.0775473 0.35
203 -0.704107 -1.1819 0.256952 0.35 1.22903 0.077981 0.35
204 -0.702037 -1.18135 0.264454 0.35 1.22582 0.0784163 0.35
205 -0.69997 -1.18078 0.271944 0.35 1.2226 0.0788531 0.35
206 -0.697904 -1.1802 0.279422 0.35 1.21938 0.0792916 0.35
207 -0.695841 -1.1796 0.286888 0.35 1.21615 0.0797317 0.35
208 -0.69378 -1.17898 0.294342 0.35 1.21291 0.0801735 0.35
209 -0.691722 -1.17835 0.301784 0.35 1.20967 0.080617 0.35
210 -0.689667 -1.1777 0.309213 0.35 1.20643 0.0810622 0.35
211 -0.687614 -1.17703 0.31663 0.35 1.20318 0.0815092 0.35
212 -0.685564 -1.17635 0.324034 0.35 1.19992 0.0819579 0.35
213 -0.683517 -1.17566 0.331426 0.35 1.19665 0.0824085 0.35
214 -0.681473 -1.17495 0.338806 0.35 1.19338 0.0828608 0.35
215 -0.679432 -1.17422 0.346173 0.35 1.1901 0.083315 0.35
216 -0.677395 -1.17348 0.353527 0.35 1.18682 0.0837711 0.35
217 -0.675361 -1.17272 0.360869 0.35 1.18353 0.0842291 0.35
218 -0.67333 -1.17194 0.368198 0.35 1.18023 0.084689 0.35
219 -0.671303 -1.17115 0.375514 0.35 1.17692 0.0851508 0.35
220 -0.66928 -1.17035 0.382818 0.35 1.17361 0.0856146 0.35
221 -0.66726 -1.16952 0.390108 0.35 1.17029 0.0860805 0.35
222 -0.665244 -1.16869 0.397386 0.35 1.16697 0.0865483 0.35
223 -0.663233 -1.16783 0.404651 0.35 1.16363 0.0870183 0.35
224 -0.661225 -1.16696 0.411902 0.35 1.16029 0.0874903 0.35
225 -0.659222 -1.16608 0.419141 0.35 1.15694 0.0879644 0.35
226 -0.657222 -1.16518 0.426366 0.35 1.15358 0.0884407 0.35
227 -0.655228 -1.16427 0.433578 0.35 1.15022 0.0889192 0.35
228 -0.653237 -1.16334 0.440777 0.35 1.14684 0.0893998 0.35
229 -0.651251 -1.16239 0.447963 0.35 1.14346 0.0898827 0.35
230 -0.64927 -1.16143 0.455135 0.35 1.14007 0.0903678 0.35
231 -0.647294 -1.16045 0.462294 0.35 1.13667 0.0908553 0.35
232 -0.645322 -1.15946 0.469439 0.35 1.13327 0.091345 0.35
233 -0.643356 -1.15846 0.47657 0.35 1.12985 0.0918371 0.35
234 -0.641394 -1.15743 0.483688 0.35 1.12643 0.0923315 0.35
235 -0.639438 -1.1564 0.490793 0.35 1.12299 0.0928284 0.35
236 -0.637486 -1.15535 0.497883 0.35 1.11955 0.0933276 0.35
237 -0.63554 -1.15428 0.504959 0.35 1.1161 0.0938294 0.35
238 -0.6336 -1.1532 0.512022 0.35 1.11264 0.0943336 0.35
239 -0.631665 -1.1521 0.519071 0.35 1.10917 0.0948404 0.35
240 -0.629735 -1.15099 0.526105 0.35 1.10569 0.0953497 0.35
241 -0.627811 -1.14986 0.533126 0.35 1.1022 0.0958616 0.35
242 -0.625893 -1.14872 0.540132 0.35 1.0987 0.0963761 0.35
243 -0.623981 -1.14757 0.547124 0.35 1.09519 0.0968932 0.35
244 -0.622074 -1.1464 0.554101 0.35 1.09167 0.097413 0.35
245 -0.620174 -1.14521 0.561064 0.35 1.08814 0.0979355 0.35
246 -0.618279 -1.14401 0.568013 0.35 1.0846 0.0984608 0.35
247 -0.616391 -1.1428 0.574947 0.35 1.08105 0.0989888 0.35
248 -0.614509 -1.14157 0.581866 0.35 1.07749 0.0995197 0.35
249 -0.612633 -1.14033 0.588771 0.35 1.07392 0.100053 0.35
250 -0.610764 -1.13907 0.595661 0.35 1.07034 0.10059 0.35
251 -0.608901 -1.1378 0.602536 0.35 1.06675 0.101129 0.35
252 -0.607045 -1.13651 0.609395 0.35 1.06315 0.101672 0.35
253 -0.605195 -1.13521 0.61624 0.35 1.05953 0.102217 0.35
254 -0.603353 -1.13389 0.62307 0.35 1.05591 0.102765 0.35
255 -0.601516 -1.13257 0.629884 0.35 1.05227 0.103317 0.35
256 -0.599687 -1.13122 0.636684 0.35 1.04862 0.103871 0.35
257 -0.597865 -1.12987 0.643467 0.35 1.04496 0.104429 0.35
258 -0.596049 -1.12849 0.650236 0.35 1.04129 0.104989 0.35
259 -0.594241 -1.12711 0.656988 0.35 1.03761 0.105553 0.35
260 -0.59244 -1.12571 0.663725 0.35 1.03392 0.10612 0.35
261 -0.590646 -1.1243 0.670446 0.35 1.03021 0.106691 0.35
262 -0.588859 -1.12287 0.677152 0.35 1.02649 0.107264 0.35
263 -0.58708 -1.12143 0.683841 0.35 1.02276 0.107841 0.35
264 -0.585308 -1.11998 0.690515 0.35 1.01902 0.108421 0.35
265 -0.583544 -1.11851 0.697172 0.35 1.01527 0.109005 0.35
266 -0.581787 -1.11703 0.703813 0.35 1.0115 0.109592 0.35
267 -0.580038 -1.11553 0.710438 0.35 1.00772 0.110182 0.35
268 -0.578296 -1.11403 0.717046 0.35 1.00393 0.110776 0.35
269 -0.576562 -1.1125 0.723638 0.35 1.00012 0.111374 0.35
270 -0.574836 -1.11097 0.730214 0.35 0.996308 0.111975 0.35
271 -0.573118 -1.10942 0.736772 0.35 0.992478 0.11258 0.35
272 -0.571408 -1.10786 0.743314 0.35 0.988635 0.113188 0.35
273 -0.569706 -1.10628 0.749839 0.35 0.984778 0.1138 0.35
274 -0.568012 -1.1047 0.756347 0.35 0.980909 0.114416 0.35
275 -0.566326 -1.10309 0.762837 0.35 0.977027 0.115035 0.35
276 -0.564648 -1.10148 0.769311 0.35 0.973131 0.115658 0.35
277 -0.562978 -1.09985 0.775767 0.35 0.969221 0.116286 0.35
278 -0.561317 -1.09821 0.782206 0.35 0.965298 0.116917 0.35
279 -0.559664 -1.09656 0.788627 0.35 0.961362 0.117551 0.35
280 -0.558019 -1.09489 0.795031 0.35 0.957412 0.11819 0.35
281 -0.556383 -1.09321 0.801416 0.35 0.953448 0.118833 0.35
282 -0.554755 -1.09152 0.807784 0.35 0.94947 0.11948 0.35
283 -0.553136 -1.08982 0.814134 0.35 0.945478 0.120131 0.35
284 -0.551526 -1.0881 0.820466 0.35 0.941472 0.120786 0.35
285 -0.549924 -1.08637 0.82678 0.35 0.937451 0.121445 0.35
286 -0.548331 -1.08463 0.833075 0.35 0.933417 0.122109 0.35
287 -0.546746 -1.08288 0.839352 0.35 0.929368 0.122776 0.35
288 -0.54517 -1.08111 0.845611 0.35 0.925305 0.123448 0.35
289 -0.543604 -1.07933 0.85185 0.35 0.921227 0.124124 0.35
290 -0.542046 -1.07754 0.858071 0.35 0.917135 0.124805 0.35
291 -0.540497 -1.07574 0.864273 0.35 0.913028 0.12549 0.35
292 -0.538957 -1.07392 0.870456 0.35 0.908906 0.126179 0.35
293 -0.537425 -1.07209 0.87662 0.35 0.90477 0.126873 0.35
294 -0.535904 -1.07025 0.882764 0.35 0.900618 0.127572 0.35
295 -0.534391 -1.0684 0.888889 0.35 0.896452 0.128275 0.35
296 -0.532887 -1.06654 0.894995 0.35 0.892271 0.128982 0.35
297 -0.531392 -1.06466 0.90108 0.35 0.888074 0.129695 0.35
298 -0.529907 -1.06277 0.907146 0.35 0.883863 0.130412 0.35
299 -0.528431 -1.06087 0.913192 0.35 0.879636 0.131134 0.35
300 -0.526964 -1.05896 0.919218 0.35 0.875393 0.13186 0.35
301 -0.525506 -1.05704 0.925224 0.35 0.871136 0.132592 0.35
302 -0.524058 -1.05511 0.931209 0.35 0.866862 0.133328 0.35
303 -0.522619 -1.05316 0.937174 0.35 0.862574 0.134069 0.35
304 -0.52119 -1.0512 0.943119 0.35 0.85827 0.134816 0.35
305 -0.51977 -1.04923 0.949042 0.35 0.85395 0.135567 0.35
306 -0.518359 -1.04725 0.954945 0.35 0.849614 0.136323 0.35
307 -0.516958 -1.04526 0.960827 0.35 0.845263 0.137085 0.35
308 -0.515567 -1.04326 0.966687 0.35 0.840895 0.137851 0.35
309 -0.514185 -1.04124 0.972526 0.35 0.836512 0.138623 0.35
310 -0.512813 -1.03921 0.978344 0.35 0.832113 0.139401 0.35
311 -0.51145 -1.03718 0.98414 0.35 0.827698 0.140183 0.35
312 -0.510097 -1.03513 0.989914 0.35 0.823267 0.140971 0.35
313 -0.508754 -1.03307 0.995667 0.35 0.81882 0.141764 0.35
314 -0.50742 -1.031 1.0014 0.35 0.814356 0.142563 0.35
315 -0.506096 -1.02892 1.0071 0.35 0.809877 0.143367 0.35
316 -0.504782 -1.02683 1.01279 0.35 0.805381 0.144177 0.35
317 -0.503477 -1.02472 1.01845 0.35 0.800869 0.144992 0.35
318 -0.502182 -1.02261 1.02409 0.35 0.79634 0.145813 0.35
319 -0.500897 -1.02048 1.02971 0.35 0.791795 0.14664 0.35
320 -0.499622 -1.01835 1.03531 0.35 0.787234 0.147473 0.35
321 -0.498357 -1.0162 1.04088 0.35 0.782656 0.148311 0.35
322 -0.497101 -1.01404 1.04643 0.35 0.778062 0.149155 0.35
323 -0.495856 -1.01188 1.05195 0.35 0.773451 0.150005 0.35
324 -0.49462 -1.0097 1.05745 0.35 0.768824 0.150862 0.35
325 -0.493394 -1.00751 1.06293 0.35 0.76418 0.151724 0.35
326 -0.492178 -1.00531 1.06838 0.35 0.759519 0.152592 0.35
327 -0.490971 -1.0031 1.07381 0.35 0.754842 0.153466 0.35
328 -0.489775 -1.00088 1.07922 0.35 0.750148 0.154347 0.35
329 -0.488589 -0.998651 1.0846 0.35 0.745438 0.155234 0.35
330 -0.487412 -0.996411 1.08995 0.35 0.74071 0.156127 0.35
331 -0.486246 -0.99416 1.09528 0.35 0.735966 0.157026 0.35
332 -0.485089 -0.991899 1.10059 0.35 0.731205 0.157932 0.35
333 -0.483942 -0.989628 1.10587 0.35 0.726428 0.158844 0.35
334 -0.482806 -0.987347 1.11112 0.35 0.721633 0.159763 0.35
335 -0.481679 -0.985055 1.11635 0.35 0.716822 0.160688 0.35
336 -0.480562 -0.982754 1.12156 0.35 0.711994 0.16162 0.35
337 -0.479455 -0.980443 1.12674 0.35 0.707149 0.162559 0.35
338 -0.478358 -0.978121 1.13189 0.35 0.702287 0.163504 0.35
339 -0.477271 -0.97579 1.13701 0.35 0.697408 0.164456 0.35
340 -0.476193 -0.973449 1.14211 0.35 0.692513 0.165415 0.35
341 -0.475126 -0.971098 1.14718 0.35 0.6876 0.166381 0.35
342 -0.474069 -0.968737 1.15223 0.35 0.682671 0.167354 0.35
343 -0.473021 -0.966366 1.15725 0.35 0.677725 0.168334 0.35
344 -0.471984 -0.963986 1.16224 0.35 0.672762 0.169321 0.35
345 -0.470956 -0.961596 1.1672 0.35 0.667782 0.170315 0.35
346 -0.469938 -0.959196 1.17214 0.35 0.662785 0.171316 0.35
347 -0.468931 -0.956787 1.17705 0.35 0.657772 0.172325 0.35
348 -0.467933 -0.954368 1.18193 0.35 0.652741 0.173341 0.35
349 -0.466944 -0.95194 1.18678 0.35 0.647694 0.174364 0.35
350 -0.465966 -0.949502 1.1916 0.35 0.64263 0.175395 0.35
351 -0.464998 -0.947054 1.1964 0.35 0.637549 0.176433 0.35
352 -0.464039 -0.944597 1.20116 0.35 0.632452 0.177479 0.35
353 -0.46309 -0.942131 1.2059 0.35 0.627337 0.178532 0.35
354 -0.462151 -0.939655 1.21061 0.35 0.622206 0.179593 0.35
355 -0.461222 -0.93717 1.21529 0.35 0.617059 0.180662 0.35
356 -0.460302 -0.934675 1.21993 0.35 0.611895 0.181738 0.35
357 -0.459392 -0.932171 1.22455 0.35 0.606714 0.182823 0.35
358 -0.458492 -0.929658 1.22914 0.35 0.601516 0.183915 0.35
359 -0.457601 -0.927135 1.2337 0.35 0.596302 0.185015 0.35
360 -0.45672 -0.924604 1.23822 0.35 0.591072 0.186124 0.35
361 -0.455849 -0.922063 1.24272 0.35 0.585825 0.18724 0.35
362 -0.454987 -0.919513 1.24719 0.35 0.580561 0.188365 0.35
363 -0.454135 -0.916953 1.25162 0.35 0.575282 0.189498 0.35
364 -0.453293 -0.914385 1.25602 0.35 0.569985 0.190639 0.35
365 -0.45246 -0.911807 1.26039 0.35 0.564673 0.191789 0.35
366 -0.451636 -0.90922 1.26473 0.35 0.559344 0.192947 0.35
