1629144387.071957,-1.859203,2.587512,0.517785
1629144387.122141,-1.859203,2.587512,0.517785
1629144387.172320,-1.859203,2.587512,0.517785
1629144387.222489,-1.859203,2.587512,0.517785
1629144387.272659,-1.859203,2.587512,0.517785
1629144387.322829,-1.859203,2.587512,0.517785
1629144387.372998,-1.859203,2.587512,0.517785
1629144387.423185,-1.859203,2.587512,0.517785
1629144387.473361,-1.859203,2.587512,0.517785
1629144387.523524,-1.859203,2.587512,0.517785
1629144387.573696,-1.859203,2.587512,0.517785
1629144387.623857,-1.859203,2.587512,0.517785
1629144387.674033,-1.859203,2.587512,0.517785
1629144387.724207,-1.859203,2.587512,0.517785
1629144387.774372,-1.859203,2.587512,0.517785
1629144387.824545,-1.859203,2.587512,0.517785
1629144387.874721,-1.859203,2.587512,0.517785
1629144387.924893,-1.859203,2.587512,0.517785
1629144387.975068,-1.859203,2.587512,0.517785
1629144388.025219,-1.859203,2.587512,0.517785
1629144388.075397,-1.859203,2.587512,0.517785
1629144388.125612,-1.859203,2.587512,0.517785
1629144388.175817,-1.859203,2.587512,0.517785
1629144388.226034,-1.859203,2.587512,0.517785
1629144388.276267,-1.859203,2.587512,0.517785
1629144388.326473,-1.859203,2.587512,0.517785
1629144388.376690,-1.859203,2.587512,0.517785
1629144388.426915,-1.859203,2.587512,0.517785
1629144388.477128,-1.859203,2.587512,0.517785
1629144388.527317,-1.859203,2.587512,0.517785
1629144388.577498,-1.859203,2.587512,0.517785
1629144388.627695,-1.859203,2.587512,0.517785
1629144388.677868,-1.859203,2.587512,0.517785
1629144388.728029,-1.859203,2.587512,0.517785
1629144388.778228,-1.859203,2.587512,0.517785
1629144388.828443,-1.859203,2.587512,0.517785
1629144388.878652,-1.859203,2.587512,0.517785
1629144388.928866,-1.859203,2.587512,0.517785
1629144388.979071,-1.859203,2.587512,0.517785
1629144389.029276,-1.859203,2.587512,0.517785
1629144389.079475,-1.859203,2.587512,0.517785
1629144389.129689,-1.859203,2.587512,0.517785
1629144389.179900,-1.859203,2.587512,0.517785
1629144389.230103,-1.859203,2.587512,0.517785
1629144389.280327,-1.859203,2.587512,0.517785
1629144389.330545,-1.859203,2.587512,0.517785
1629144389.380763,-1.859203,2.587512,0.517785
1629144389.430967,-1.859203,2.587512,0.517785
1629144389.481171,-1.859203,2.587512,0.517785
1629144389.531377,-1.859203,2.587512,0.517785
1629144389.581577,-1.859203,2.587512,0.517785
1629144389.631810,-1.859203,2.587512,0.517785
1629144389.682020,-1.859203,2.587512,0.517785
1629144389.732234,-1.859203,2.587512,0.517785
1629144389.782438,-1.859203,2.587512,0.517785
1629144389.832642,-1.859203,2.587512,0.517785
1629144389.882845,-1.859203,2.587512,0.517785
1629144389.933043,-1.859203,2.587512,0.517785
1629144389.983265,-1.859203,2.587512,0.517785
1629144390.033473,-1.859203,2.587512,0.517785
1629144390.083717,-1.859203,2.587512,0.517785
1629144390.133943,-1.859203,2.587512,0.517785
1629144390.184155,-1.859203,2.587512,0.517785
1629144390.234357,-1.859203,2.587512,0.517785
1629144390.284562,-1.859203,2.587512,0.517785
1629144390.334775,-1.859203,2.587512,0.517785
1629144390.384983,-1.859203,2.587512,0.517785
1629144390.435198,-1.859203,2.587512,0.517785
1629144390.485435,-1.859203,2.587512,0.517785
1629144390.535683,-1.859203,2.587512,0.517785
1629144390.585885,-1.859203,2.587512,0.517785
1629144390.636087,-1.859203,2.587512,0.517785
1629144390.686302,-1.859203,2.587512,0.517785
1629144390.736509,-1.859203,2.587512,0.517785
1629144390.786716,-1.859203,2.587512,0.517785
1629144390.836919,-1.859203,2.587512,0.517785
1629144390.887135,-1.859203,2.587512,0.517785
1629144390.937342,-1.859203,2.587512,0.517785
1629144390.987551,-1.859203,2.587512,0.517785
1629144391.037775,-1.859203,2.587512,0.517785
1629144391.087945,-1.859203,2.587512,0.517785
1629144391.138124,-1.859203,2.587512,0.517785
1629144391.188298,-1.859203,2.587512,0.517785
