0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000401,0.000001
0.002295,0.000020
0.005034,0.000063
0.009928,0.000099
0.014377,0.000098
0.018459,0.000062
0.020624,0.000036
0.022475,0.000009
0.023753,-0.000013
0.024824,-0.000033
0.025842,-0.000053
0.026242,-0.000061
0.026307,-0.000063
0.024543,-0.000028
0.015959,0.000149
0.009378,0.000283
0.000826,0.000447
-0.007455,0.000587
-0.015974,0.000746
-0.019092,0.000812
-0.021733,0.000862
-0.024266,0.000910
-0.025478,0.000934
-0.025879,0.000943
-0.025901,0.000943
-0.025901,0.000943
-0.025630,0.000937
-0.025229,0.000927
-0.025002,0.000921
-0.024894,0.000918
-0.024894,0.000918
-0.024959,0.000920
-0.025002,0.000921
-0.025035,0.000922
-0.025056,0.000923
-0.025067,0.000923
-0.025067,0.000923
-0.025078,0.000923
-0.025078,0.000923
-0.025078,0.000923
-0.025078,0.000923
-0.025078,0.000923
-0.025078,0.000923
-0.025078,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.025089,0.000923
-0.026441,0.000966
-0.032131,0.001217
-0.038145,0.001482
-0.045976,0.001828
-0.053417,0.002160
-0.064157,0.002658
-0.074474,0.003143
-0.087375,0.003764
-0.098286,0.004317
-0.110751,0.004986
-0.120794,0.005538
-0.132165,0.006184
-0.143038,0.006831
-0.151943,0.007373
-0.162467,0.008040
-0.171488,0.008626
-0.182432,0.009352
-0.191636,0.009968
-0.202806,0.010715
-0.212421,0.011347
-0.223928,0.012085
-0.233490,0.012691
-0.245117,0.013416
-0.257134,0.014155
-0.266127,0.014678
-0.276732,0.015259
-0.285900,0.015746
-0.296970,0.016358
-0.305768,0.016859
-0.316081,0.017445
-0.325592,0.018006
-0.336928,0.018689
-0.346319,0.019263
-0.357461,0.019946
-0.366798,0.020506
-0.375960,0.021107
-0.382595,0.021659
-0.387972,0.022191
-0.393919,0.022884
-0.398631,0.023508
-0.403491,0.024239
-0.407432,0.024897
-0.412070,0.025772
-0.416151,0.026622
-0.421413,0.027848
-0.426144,0.029057
-0.431926,0.030690
-0.437798,0.032518
-0.442540,0.034110
-0.447890,0.036060
-0.452400,0.037816
-0.457613,0.040001
-0.461907,0.041908
-0.466935,0.044293
-0.471290,0.046478
-0.476294,0.049151
-0.480437,0.051479
-0.485265,0.054355
-0.490153,0.057442
-0.494152,0.060090
-0.498792,0.063335
-0.502739,0.066228
-0.507346,0.069793
-0.511074,0.072810
-0.515327,0.076433
-0.518943,0.079650
-0.523152,0.083597
-0.526504,0.086875
-0.530346,0.090825
-0.533644,0.094367
-0.537452,0.098674
-0.541059,0.102969
-0.543872,0.106458
-0.545965,0.109137
-0.546529,0.109865
-0.547050,0.110543
-0.547523,0.111163
-0.547055,0.110539
-0.545006,0.107746
-0.540478,0.101534
-0.536210,0.095668
-0.530492,0.087778
-0.523816,0.078523
-0.517831,0.070198
-0.510817,0.060400
-0.504953,0.052188
-0.498102,0.042566
-0.492510,0.034679
-0.485962,0.025386
-0.480459,0.017529
-0.474024,0.008276
-0.469632,0.002046
-0.465794,-0.003182
-0.462277,-0.007824
-0.457928,-0.013316
-0.454103,-0.017908
-0.451113,-0.021348
-0.447501,-0.025293
-0.444352,-0.028589
-0.439757,-0.033226
-0.434511,-0.038514
-0.430839,-0.042283
-0.427866,-0.045402
-0.423925,-0.049662
-0.420485,-0.053499
-0.416386,-0.058285
-0.412793,-0.062689
-0.409933,-0.066349
-0.406823,-0.070540
-0.404221,-0.074203
-0.401077,-0.078873
-0.398402,-0.083035
-0.395298,-0.088143
-0.392764,-0.092530
-0.389900,-0.097813
-0.387597,-0.102302
-0.385041,-0.107632
-0.382641,-0.113010
-0.380766,-0.117472
-0.378674,-0.122839
-0.377040,-0.127314
-0.375228,-0.132712
-0.373851,-0.137126
-0.372388,-0.142259
-0.371253,-0.146562
-0.370036,-0.151647
-0.369061,-0.156078
-0.367949,-0.161685
-0.366879,-0.167499
-0.365242,-0.176786
-0.363682,-0.186119
-0.362379,-0.194189
-0.360756,-0.204608
-0.359351,-0.213791
-0.357554,-0.225498
-0.355982,-0.235663
-0.354097,-0.247872
-0.352526,-0.258058
-0.350709,-0.269883
-0.349427,-0.278602
-0.348529,-0.285757
-0.347818,-0.292628
-0.347331,-0.298291
-0.346920,-0.304720
-0.346696,-0.309760
-0.346581,-0.315410
