1629144149.969238,-1.923815,2.184992,0.907937
1629144224.753119,-1.846162,2.279243,0.846379
1629144225.494266,-1.767849,2.365248,0.824824
1629144226.256027,-1.686856,2.451654,0.826667
1629144227.017529,-1.607254,2.537099,0.826117
1629144227.779164,-1.528832,2.623621,0.844493
1629144228.561171,-1.452085,2.714125,0.880231
1629144229.343466,-1.373331,2.810521,0.873760
1629144230.125241,-1.294963,2.900055,0.817226
1629144230.888217,-1.214461,2.984737,0.785373
1629144231.630870,-1.134676,3.068262,0.851710
1629144232.291962,-1.073045,3.145976,0.932181
1629144233.112638,-0.998676,3.247684,0.925032
1629144233.894994,-0.923333,3.342146,0.896909
1629144234.677591,-0.848395,3.433463,0.909973
1629144235.398605,-0.780863,3.518445,0.828565
1629144235.799458,-0.741620,3.560886,0.751643
1629144236.321791,-0.680088,3.612908,0.671790
1629144237.004478,-0.591014,3.671816,0.588838
1629144237.687022,-0.503762,3.729210,0.538155
1629144238.228894,-0.430062,3.768070,0.459045
1629144238.510028,-0.393759,3.787097,0.380591
1629144238.690570,-0.368692,3.795174,0.294264
1629144238.850985,-0.345832,3.801111,0.211162
1629144239.072036,-0.314519,3.804140,0.118997
1629144239.312217,-0.277320,3.808369,0.036119
1629144239.572764,-0.239136,3.806105,-0.049951
1629144239.793009,-0.204460,3.800933,-0.132312
1629144240.053654,-0.165557,3.792718,-0.217284
1629144240.333947,-0.123162,3.778111,-0.299680
1629144240.674885,-0.075672,3.762051,-0.381211
1629144240.975619,-0.029769,3.741222,-0.464659
1629144241.315994,0.018463,3.718182,-0.545633
1629144241.756753,0.073014,3.679897,-0.623549
1629144242.237520,0.132368,3.633193,-0.702545
1629144242.557822,0.168508,3.600791,-0.785502
1629144242.737987,0.186818,3.580109,-0.868379
1629144242.878159,0.198991,3.563655,-0.950674
1629144242.997957,0.207747,3.547878,-1.035375
1629144243.118040,0.215333,3.531509,-1.128871
1629144243.238441,0.221001,3.511515,-1.214185
1629144243.358572,0.226436,3.494375,-1.295702
1629144244.021023,0.245869,3.395317,-1.339189
1629144244.662553,0.268513,3.296802,-1.340502
1629144245.343551,0.293884,3.195329,-1.378132
1629144246.044602,0.310507,3.088958,-1.442236
1629144246.745343,0.320184,2.982691,-1.493866
1629144247.426133,0.328850,2.878388,-1.455924
1629144248.107970,0.345149,2.774590,-1.395871
1629144248.789634,0.367679,2.677775,-1.382476
