153
-1.820405 2.228406
-1.736803 2.336777
-1.652830 2.446553
-1.560720 2.553482
-1.474355 2.661821
-1.389745 2.769291
-1.298304 2.877448
-1.203374 2.982582
-1.115651 3.090210
-1.032097 3.200606
-0.941204 3.311561
-0.858227 3.424079
-0.789800 3.497553
-0.729233 3.554634
-0.636650 3.632992
-0.554534 3.691539
-0.508349 3.722753
-0.467700 3.745628
-0.429654 3.758166
-0.398771 3.771258
-0.361681 3.779999
-0.314677 3.785594
-0.267675 3.787197
-0.229511 3.787145
-0.188403 3.784059
-0.148682 3.776155
-0.114418 3.765761
-0.075642 3.752677
-0.038965 3.738202
-0.003789 3.718139
0.031036 3.695859
0.072098 3.667783
0.117815 3.632161
0.159013 3.594618
0.185721 3.556484
0.211607 3.513197
0.172180 3.434175
0.197666 3.381786
0.219137 3.327743
0.234418 3.273525
0.253753 3.177977
0.273315 3.076914
0.289506 2.979890
0.303874 2.880043
0.322478 2.780015
0.342660 2.681091
0.344155 2.672711
0.345115 2.670469
0.346025 2.669110
0.347282 2.666743
0.348965 2.661080
0.346659 2.660432
0.348101 2.654169
0.347629 2.651556
0.344838 2.650642
0.343610 2.647144
0.341949 2.644288
0.338679 2.642892
0.333187 2.642023
0.327690 2.642279
0.324079 2.641214
0.315060 2.644562
0.307969 2.645989
0.271897 2.636436
0.211129 2.629916
0.141915 2.604024
0.047667 2.568238
-0.047917 2.536282
-0.143895 2.508739
-0.225587 2.485397
-0.295290 2.473095
-0.396140 2.463115
-0.477347 2.446437
-0.565796 2.429058
-0.596689 2.426056
-0.598655 2.425648
-0.599790 2.429598
-0.656234 2.423655
-0.604470 2.430760
-0.605349 2.433413
-0.606413 2.432870
-0.608779 2.432945
-0.609300 2.432828
-0.610294 2.433572
-0.610239 2.432941
-0.612327 2.433363
-0.611975 2.432690
-0.611367 2.432283
-0.611877 2.432871
-0.609260 2.432525
-0.608436 2.432649
-0.610280 2.426388
-0.608238 2.412459
-0.586337 2.314346
-0.562405 2.218018
-0.543994 2.140197
-0.540443 2.113007
-0.538790 2.089044
-0.540933 2.059006
-0.546832 2.029076
-0.553415 1.999548
-0.563384 1.968970
-0.574860 1.936617
-0.589748 1.906826
-0.611226 1.872141
-0.650854 1.814306
-0.667020 1.791545
-0.682048 1.775091
-0.718093 1.742434
-0.749610 1.721437
-0.780241 1.700379
-0.823429 1.680057
-0.894747 1.649715
-0.990583 1.614699
-1.027391 1.603746
-1.074843 1.596415
-1.175834 1.585688
-1.276199 1.575892
-1.342901 1.568317
-1.368387 1.566250
-1.474490 1.576054
-1.551953 1.580288
-1.654987 1.597671
-1.748993 1.613308
-1.852797 1.619719
-1.926023 1.623985
-1.941253 1.624233
-1.959743 1.625797
-1.972131 1.628503
-1.978669 1.630072
-1.985777 1.632751
-1.994479 1.640504
-2.005129 1.651018
-2.014730 1.659755
-2.022154 1.666268
-2.036236 1.676825
-2.046965 1.690495
-2.055240 1.704550
-2.061308 1.717465
-2.065353 1.726992
-2.046311 1.750675
-2.049533 1.765289
-2.057147 1.832678
-2.057974 1.858509
-2.057191 1.877821
-2.055527 1.896215
-2.052154 1.913654
-2.045842 1.930712
-2.039468 1.947082
-2.028530 1.968275
-2.000720 2.015512
-1.984145 2.039222
-1.903234 2.135707
