133
1.517849 2.794709
1.560057 2.798686
1.660551 2.800731
1.763681 2.813239
1.863609 2.827670
1.962471 2.834123
2.063801 2.831912
2.167201 2.820633
2.267067 2.808175
2.367818 2.789165
2.449428 2.765534
2.522097 2.738064
2.588349 2.704561
2.657085 2.663735
2.718376 2.621097
2.777061 2.573456
2.830189 2.520657
2.881947 2.461103
2.926736 2.402778
2.968524 2.336658
3.005712 2.269690
3.035914 2.197480
3.059807 2.125363
3.079673 2.049891
3.090363 1.968837
3.097224 1.870070
3.101545 1.768519
3.099076 1.667260
3.093914 1.567832
3.086238 1.462351
3.071060 1.360945
3.054505 1.257345
3.031961 1.152396
3.004472 1.046433
2.973887 0.940439
2.938996 0.835018
2.897259 0.731483
2.848710 0.625877
2.794836 0.518198
2.735970 0.411478
2.671038 0.303748
2.629122 0.237791
2.617078 0.216471
2.605524 0.201211
2.592492 0.185542
2.577091 0.173508
2.563952 0.161984
2.546512 0.154944
2.529300 0.144170
2.513192 0.136569
2.496380 0.133191
2.478892 0.129047
2.461895 0.127725
2.442123 0.126416
2.424797 0.128086
2.409377 0.129635
2.390898 0.134047
2.371521 0.139196
2.347275 0.150413
2.320769 0.164856
2.290622 0.183703
2.257104 0.210098
2.180260 0.274754
2.167359 0.284466
2.160848 0.290100
2.151309 0.295220
2.139679 0.299010
2.125979 0.303257
2.111898 0.305310
2.093413 0.308106
2.073770 0.308163
1.979266 0.303452
1.917935 0.305354
1.858839 0.312209
1.789174 0.328500
1.708988 0.352415
1.616212 0.390593
1.550924 0.419075
1.521355 0.436091
1.503404 0.446929
1.489314 0.456878
1.476460 0.469646
1.462715 0.485386
1.443220 0.513016
1.418849 0.551543
1.396978 0.595608
1.375432 0.648605
1.342591 0.745842
1.309830 0.844995
1.276039 0.942715
1.239769 1.039459
1.205599 1.135138
1.171799 1.232736
1.138282 1.329798
1.100982 1.423995
1.065423 1.520183
1.027497 1.617223
0.979534 1.710570
0.960934 1.749396
0.948269 1.777921
0.938530 1.814483
0.925331 1.916170
0.914672 2.016028
0.906953 2.118264
0.903401 2.205246
0.906915 2.290747
0.916798 2.362433
0.934290 2.442414
0.957294 2.514169
0.980176 2.567447
0.998393 2.603834
1.015784 2.634944
1.036400 2.661647
1.057271 2.687009
1.085561 2.711840
1.115765 2.738724
1.149925 2.763799
1.185389 2.785656
1.221984 2.801845
1.260858 2.818237
1.297994 2.828919
1.337101 2.837810
1.385597 2.845850
1.461933 2.850189
1.565705 2.851763
1.667980 2.854307
1.768485 2.859123
1.869521 2.864033
1.768053 2.860236
1.696056 2.854131
1.642588 2.842123
1.541780 2.820098
1.455044 2.795458
