200
4.702748 4.327377
4.897189 4.199761
5.058919 4.062346
5.185122 3.916977
5.273591 3.765478
5.322768 3.609591
5.331789 3.450935
5.300493 3.290964
5.229432 3.130939
5.119858 2.971914
4.973693 2.814719
4.793486 2.659970
4.582364 2.508076
4.343956 2.359264
4.082316 2.213600
3.801835 2.071030
3.507148 1.931412
3.203026 1.794557
2.894281 1.660273
2.585655 1.528395
2.281723 1.398827
1.986793 1.271570
1.704815 1.146743
1.439301 1.024599
1.193247 0.905538
0.969078 0.790100
0.768599 0.678963
0.592962 0.572920
0.442647 0.472865
0.317466 0.379755
0.216567 0.294585
0.138472 0.218347
0.081113 0.151996
0.041892 0.096414
0.017751 0.052373
0.005246 0.020507
0.000641 0.001287
-0.000000 -0.004998
-0.000712 0.001747
-0.005531 0.021421
-0.018385 0.053727
-0.043004 0.098188
-0.082817 0.154165
-0.140868 0.220881
-0.219738 0.297452
-0.321474 0.382920
-0.447535 0.476293
-0.598746 0.576576
-0.775274 0.682814
-0.976615 0.794116
-1.201593 0.909693
-1.448381 1.028872
-1.714532 1.151116
-1.997031 1.276033
-2.292349 1.403373
-2.596523 1.533022
-2.905232 1.664983
-3.213896 1.799355
-3.517766 1.936304
-3.812031 2.076024
-4.091923 2.218702
-4.352814 2.364476
-4.590324 2.513400
-4.800411 2.665399
-4.979463 2.820243
-5.124374 2.977514
-5.232614 3.136591
-5.302284 3.296632
-5.332159 3.456580
-5.321710 3.615164
-5.271123 3.770924
-5.181289 3.922237
-5.053787 4.067355
-4.890848 4.204455
-4.695308 4.331690
-4.470544 4.447249
-4.220401 4.549416
-3.949109 4.636638
-3.661187 4.707582
-3.361349 4.761190
-3.054398 4.796733
-2.745126 4.813851
-2.438207 4.812584
-2.138099 4.793391
-1.848949 4.757160
-1.574503 4.705194
-1.318035 4.639198
-1.082271 4.561237
-0.869342 4.473692
-0.680741 4.379201
-0.517299 4.280590
-0.379171 4.180794
-0.265847 4.082780
-0.176169 3.989457
-0.108367 3.903597
-0.060111 3.827751
-0.028571 3.764173
-0.010491 3.714756
-0.002278 3.680971
-0.000085 3.663822
0.000085 3.663822
0.002278 3.680971
0.010491 3.714756
0.028571 3.764173
0.060111 3.827751
0.108367 3.903597
0.176169 3.989457
0.265847 4.082780
0.379171 4.180794
0.517299 4.280590
0.680741 4.379201
0.869342 4.473692
1.082271 4.561237
1.318035 4.639198
1.574503 4.705194
1.848949 4.757160
2.138099 4.793391
2.438207 4.812584
2.745126 4.813851
3.054398 4.796733
3.361349 4.761190
3.661187 4.707582
3.949109 4.636638
4.220401 4.549416
4.470544 4.447249
4.695308 4.331690
4.890848 4.204455
5.053787 4.067355
5.181289 3.922237
5.271123 3.770924
5.321710 3.615164
5.332159 3.456580
5.302284 3.296632
5.232614 3.136591
5.124374 2.977514
4.979463 2.820243
4.800411 2.665399
4.590324 2.513400
4.352814 2.364476
4.091923 2.218702
3.812031 2.076024
3.517766 1.936304
3.213896 1.799355
2.905232 1.664983
2.596523 1.533022
2.292349 1.403373
1.997031 1.276033
1.714532 1.151116
1.448381 1.028872
1.201593 0.909693
0.976615 0.794116
0.775274 0.682814
0.598746 0.576576
0.447535 0.476293
0.321474 0.382920
0.219738 0.297452
0.140868 0.220881
0.082817 0.154165
0.043004 0.098188
0.018385 0.053727
0.005531 0.021421
0.000712 0.001747
0.000000 -0.004998
-0.000641 0.001287
-0.005246 0.020507
-0.017751 0.052373
-0.041892 0.096414
-0.081113 0.151996
-0.138472 0.218347
-0.216567 0.294585
-0.317466 0.379755
-0.442647 0.472865
-0.592962 0.572920
-0.768599 0.678963
-0.969078 0.790100
-1.193247 0.905538
-1.439301 1.024599
-1.704815 1.146743
-1.986793 1.271570
-2.281723 1.398827
-2.585655 1.528395
-2.894281 1.660273
-3.203026 1.794557
-3.507148 1.931412
-3.801835 2.071030
-4.082316 2.213600
-4.343956 2.359264
-4.582364 2.508076
-4.793486 2.659970
-4.973693 2.814719
-5.119858 2.971914
-5.229432 3.130939
-5.300493 3.290964
-5.331789 3.450935
-5.322768 3.609591
-5.273591 3.765478
-5.185122 3.916977
-5.058919 4.062346
-4.897189 4.199761
-4.702748 4.327377
